DepartmentID,Month,RequestType,ExtractBatch,NumberOfRequests
D112,2026-03-01,Warranty claim,B1,5
D112,2026-03-01,Warranty claim,B2,2
D112,2026-03-01,Account access,B1,18
D112,2026-03-01,Account access,B2,20
D112,2026-03-01,Technical support,B1,12
D112,2026-03-01,Technical support,B2,2
D113,2026-01-01,Delivery enquiry,B1,17
D113,2026-01-01,Delivery enquiry,B2,18
D113,2026-01-01,Product return,B1,20
D113,2026-01-01,Product return,B2,23
D113,2026-01-01,Warranty claim,B1,9
D113,2026-01-01,Warranty claim,B2,13
D113,2026-01-01,Account access,B1,16
D113,2026-01-01,Account access,B2,2
D113,2026-01-01,Technical support,B1,11
D113,2026-01-01,Technical support,B2,14
D113,2026-02-01,Delivery enquiry,B1,10
D113,2026-02-01,Delivery enquiry,B2,5
D113,2026-02-01,Product return,B1,9
D113,2026-02-01,Product return,B2,9
D113,2026-02-01,Warranty claim,B1,7
D113,2026-02-01,Warranty claim,B2,9
D113,2026-02-01,Account access,B1,5
D113,2026-02-01,Account access,B2,17
D113,2026-02-01,Technical support,B1,8
D113,2026-02-01,Technical support,B2,4
D113,2026-03-01,Delivery enquiry,B1,23
D113,2026-03-01,Delivery enquiry,B2,13
D113,2026-03-01,Product return,B1,2
D113,2026-03-01,Product return,B2,15
D113,2026-03-01,Warranty claim,B1,16
D113,2026-03-01,Warranty claim,B2,12
D113,2026-03-01,Account access,B1,14
D113,2026-03-01,Account access,B2,17
D113,2026-03-01,Technical support,B1,7
D113,2026-03-01,Technical support,B2,22
D114,2026-01-01,Delivery enquiry,B1,16
D114,2026-01-01,Delivery enquiry,B2,21
D114,2026-01-01,Product return,B1,12
D114,2026-01-01,Product return,B2,21
D114,2026-01-01,Warranty claim,B1,16
D114,2026-01-01,Warranty claim,B2,20
D114,2026-01-01,Account access,B1,6
D114,2026-01-01,Account access,B2,11
D114,2026-01-01,Technical support,B1,18
D114,2026-01-01,Technical support,B2,5
D114,2026-02-01,Delivery enquiry,B1,1
D114,2026-02-01,Delivery enquiry,B2,15
D114,2026-02-01,Product return,B1,7
D114,2026-02-01,Product return,B2,9
D114,2026-02-01,Warranty claim,B1,19
D114,2026-02-01,Warranty claim,B2,1
D114,2026-02-01,Account access,B1,17
D114,2026-02-01,Account access,B2,5
D114,2026-02-01,Technical support,B1,11
D114,2026-02-01,Technical support,B2,17
D114,2026-03-01,Delivery enquiry,B1,21
D114,2026-03-01,Delivery enquiry,B2,9
D114,2026-03-01,Product return,B1,6
D114,2026-03-01,Product return,B2,22
D114,2026-03-01,Warranty claim,B1,17
D114,2026-03-01,Warranty claim,B2,24
D114,2026-03-01,Account access,B1,5
D114,2026-03-01,Account access,B2,19
D114,2026-03-01,Technical support,B1,21
D114,2026-03-01,Technical support,B2,6
D115,2026-01-01,Delivery enquiry,B1,8
D115,2026-01-01,Delivery enquiry,B2,8
D115,2026-01-01,Product return,B1,14
D115,2026-01-01,Product return,B2,13
D115,2026-01-01,Warranty claim,B1,14
D115,2026-01-01,Warranty claim,B2,11
D115,2026-01-01,Account access,B1,19
D115,2026-01-01,Account access,B2,5
D115,2026-01-01,Technical support,B1,7
D115,2026-01-01,Technical support,B2,10
D115,2026-02-01,Delivery enquiry,B1,15
D115,2026-02-01,Delivery enquiry,B2,23
D115,2026-02-01,Product return,B1,2
D115,2026-02-01,Product return,B2,2
D115,2026-02-01,Warranty claim,B1,6
D115,2026-02-01,Warranty claim,B2,6
D115,2026-02-01,Account access,B1,2
D115,2026-02-01,Account access,B2,1
D115,2026-02-01,Technical support,B1,7
D115,2026-02-01,Technical support,B2,24
D115,2026-03-01,Delivery enquiry,B1,10
D115,2026-03-01,Delivery enquiry,B2,1
D115,2026-03-01,Product return,B1,16
D115,2026-03-01,Product return,B2,5
D115,2026-03-01,Warranty claim,B1,13
D115,2026-03-01,Warranty claim,B2,11
D115,2026-03-01,Account access,B1,9
D115,2026-03-01,Account access,B2,8
D115,2026-03-01,Technical support,B1,9
D115,2026-03-01,Technical support,B2,19
D116,2026-01-01,Delivery enquiry,B1,19
D116,2026-01-01,Delivery enquiry,B2,13
D116,2026-01-01,Product return,B1,24
D116,2026-01-01,Product return,B2,11
D116,2026-01-01,Warranty claim,B1,13
D116,2026-01-01,Warranty claim,B2,7
D116,2026-01-01,Account access,B1,19
D116,2026-01-01,Account access,B2,6
D116,2026-01-01,Technical support,B1,1
D116,2026-01-01,Technical support,B2,12
D116,2026-02-01,Delivery enquiry,B1,3
D116,2026-02-01,Delivery enquiry,B2,9
D116,2026-02-01,Product return,B1,24
D116,2026-02-01,Product return,B2,7
D116,2026-02-01,Warranty claim,B1,18
D116,2026-02-01,Warranty claim,B2,18
D116,2026-02-01,Account access,B1,21
D116,2026-02-01,Account access,B2,5
D116,2026-02-01,Technical support,B1,6
D116,2026-02-01,Technical support,B2,23
D116,2026-03-01,Delivery enquiry,B1,14
D116,2026-03-01,Delivery enquiry,B2,11
D116,2026-03-01,Product return,B1,6
D116,2026-03-01,Product return,B2,18
D116,2026-03-01,Warranty claim,B1,12
D116,2026-03-01,Warranty claim,B2,19
D116,2026-03-01,Account access,B1,13
D116,2026-03-01,Account access,B2,15
D116,2026-03-01,Technical support,B1,9
D116,2026-03-01,Technical support,B2,10
D117,2026-01-01,Delivery enquiry,B1,3
D117,2026-01-01,Delivery enquiry,B2,23
D117,2026-01-01,Product return,B1,24
D117,2026-01-01,Product return,B2,18
D117,2026-01-01,Warranty claim,B1,11
D117,2026-01-01,Warranty claim,B2,19
D117,2026-01-01,Account access,B1,24
D117,2026-01-01,Account access,B2,2
D117,2026-01-01,Technical support,B1,6
D117,2026-01-01,Technical support,B2,4
D117,2026-02-01,Delivery enquiry,B1,15
D117,2026-02-01,Delivery enquiry,B2,2
D117,2026-02-01,Product return,B1,1
D117,2026-02-01,Product return,B2,19
D117,2026-02-01,Warranty claim,B1,4
D117,2026-02-01,Warranty claim,B2,7
D117,2026-02-01,Account access,B1,2
D117,2026-02-01,Account access,B2,4
D117,2026-02-01,Technical support,B1,11
D117,2026-02-01,Technical support,B2,19
D117,2026-03-01,Delivery enquiry,B1,4
D117,2026-03-01,Delivery enquiry,B2,11
D117,2026-03-01,Product return,B1,12
D117,2026-03-01,Product return,B2,2
D117,2026-03-01,Warranty claim,B1,13
D117,2026-03-01,Warranty claim,B2,2
D117,2026-03-01,Account access,B1,14
D117,2026-03-01,Account access,B2,4
D117,2026-03-01,Technical support,B1,16
D117,2026-03-01,Technical support,B2,11
D118,2026-01-01,Delivery enquiry,B1,15
D118,2026-01-01,Delivery enquiry,B2,4
D118,2026-01-01,Product return,B1,4
D118,2026-01-01,Product return,B2,11
D118,2026-01-01,Warranty claim,B1,4
D118,2026-01-01,Warranty claim,B2,11
D118,2026-01-01,Account access,B1,23
D118,2026-01-01,Account access,B2,16
D118,2026-01-01,Technical support,B1,18
D118,2026-01-01,Technical support,B2,8
D118,2026-02-01,Delivery enquiry,B1,11
D118,2026-02-01,Delivery enquiry,B2,8
D118,2026-02-01,Product return,B1,5
D118,2026-02-01,Product return,B2,5
D118,2026-02-01,Warranty claim,B1,22
D118,2026-02-01,Warranty claim,B2,15
D118,2026-02-01,Account access,B1,6
D118,2026-02-01,Account access,B2,7
D118,2026-02-01,Technical support,B1,24
D118,2026-02-01,Technical support,B2,16
D118,2026-03-01,Delivery enquiry,B1,10
D118,2026-03-01,Delivery enquiry,B2,1
D118,2026-03-01,Product return,B1,23
D118,2026-03-01,Product return,B2,7
D118,2026-03-01,Warranty claim,B1,2
D118,2026-03-01,Warranty claim,B2,24
D118,2026-03-01,Account access,B1,6
D118,2026-03-01,Account access,B2,16
D118,2026-03-01,Technical support,B1,13
D118,2026-03-01,Technical support,B2,7
D119,2026-01-01,Delivery enquiry,B1,18
D119,2026-01-01,Delivery enquiry,B2,11
D119,2026-01-01,Product return,B1,19
D119,2026-01-01,Product return,B2,16
D119,2026-01-01,Warranty claim,B1,24
D119,2026-01-01,Warranty claim,B2,5
D119,2026-01-01,Account access,B1,19
D119,2026-01-01,Account access,B2,15
D119,2026-01-01,Technical support,B1,21
D119,2026-01-01,Technical support,B2,13
D119,2026-02-01,Delivery enquiry,B1,14
D119,2026-02-01,Delivery enquiry,B2,7
D119,2026-02-01,Product return,B1,6
D119,2026-02-01,Product return,B2,6
D119,2026-02-01,Warranty claim,B1,22
D119,2026-02-01,Warranty claim,B2,24
D119,2026-02-01,Account access,B1,3
D119,2026-02-01,Account access,B2,10
D119,2026-02-01,Technical support,B1,24
D119,2026-02-01,Technical support,B2,14
D119,2026-03-01,Delivery enquiry,B1,5
D119,2026-03-01,Delivery enquiry,B2,8
D119,2026-03-01,Product return,B1,24
D119,2026-03-01,Product return,B2,11
D119,2026-03-01,Warranty claim,B1,17
D119,2026-03-01,Warranty claim,B2,2
D119,2026-03-01,Account access,B1,14
D119,2026-03-01,Account access,B2,22
D119,2026-03-01,Technical support,B1,12
D119,2026-03-01,Technical support,B2,8
D120,2026-01-01,Delivery enquiry,B1,12
D120,2026-01-01,Delivery enquiry,B2,23
D120,2026-01-01,Product return,B1,6
D120,2026-01-01,Product return,B2,13
D120,2026-01-01,Warranty claim,B1,7
D120,2026-01-01,Warranty claim,B2,3
D120,2026-01-01,Account access,B1,24
D120,2026-01-01,Account access,B2,24
D120,2026-01-01,Technical support,B1,12
D120,2026-01-01,Technical support,B2,15
D120,2026-02-01,Delivery enquiry,B1,16
D120,2026-02-01,Delivery enquiry,B2,22
D120,2026-02-01,Product return,B1,16
D120,2026-02-01,Product return,B2,17
D120,2026-02-01,Warranty claim,B1,17
D120,2026-02-01,Warranty claim,B2,15
D120,2026-02-01,Account access,B1,8
D120,2026-02-01,Account access,B2,11
D120,2026-02-01,Technical support,B1,18
D120,2026-02-01,Technical support,B2,5
D120,2026-03-01,Delivery enquiry,B1,20
D120,2026-03-01,Delivery enquiry,B2,18
D120,2026-03-01,Product return,B1,4
D120,2026-03-01,Product return,B2,1
D120,2026-03-01,Warranty claim,B1,13
D120,2026-03-01,Warranty claim,B2,18
D120,2026-03-01,Account access,B1,16
D120,2026-03-01,Account access,B2,14
D120,2026-03-01,Technical support,B1,10
D120,2026-03-01,Technical support,B2,4
