ProductID,OrderLineID,Region,Order Date,Quantity,CustomerID,OrderID,DepartmentID,Unit Price GBP,DiscountPct,PromoCode,ShippedDateText
P0047,SL-03-01286,North,2026-03-30,5,C00328,SO-03-00643,D010,203.99,0.10,,2026-04-01
P0202,SL-03-01287,Central,2026-03-10,5,C00099,SO-03-00644,D063,280.24,0.05,,2026-03-15
P0307,SL-03-01288,South,2026-03-27,3,C00871,SO-03-00644,D090,127.49,0.10,,2026-04-04
P0179,SL-03-01289,West,2026-03-09,1,C00847,SO-03-00645,D026,354.99,0.15,SPRING26,2026-03-13
P0173,SL-03-01290,Central,2026-03-07,5,C00690,SO-03-00645,D052,287.49,0,,2026-03-08
P0095,SL-03-01291,Central,2026-03-09,2,C00826,SO-03-00646,D063,76.99,0,,2026-03-16
P0239,SL-03-01292,East,2026-03-15,5,C00642,SO-03-00646,D022,362.99,0.15,,2026-03-21
P0262,SL-03-01293,South,2026-03-05,1,C00543,SO-03-00647,D007,288.24,0.10,,2026-03-10
P0207,SL-03-01294,North,2026-03-31,2,C00690,SO-03-00647,D020,336.49,0.10,,2026-04-01
P0040,SL-03-01295,North,2026-03-01,5,C00462,SO-03-00648,D001,125.24,0.10,,2026-03-03
P0155,SL-03-01296,East,2026-03-12,4,C00907,SO-03-00648,D040,84.99,0,,2026-03-19
P0293,SL-03-01297,East,2026-03-16,4,C00395,SO-03-00649,D021,303.49,0,SPRING26,2026-03-19
P0040,SL-03-01298,West,2026-03-25,4,C00154,SO-03-00649,D060,125.24,0.15,,2026-04-02
P0199,SL-03-01299,North,2026-03-04,5,C01019,SO-03-00650,D023,246.49,0,,
P0311,SL-03-01300,West,2026-03-19,1,C00213,SO-03-00650,D102,172.49,0.05,,2026-03-24
P0347,SL-03-01301,East,2026-03-13,5,C00813,SO-03-00651,D008,243.99,0.10,,2026-03-20
P0207,SL-03-01302,South,2026-03-16,5,C00324,SO-03-00651,D023,336.49,0.15,,2026-03-20
P0041,SL-03-01303,Central,2026-03-01,3,C01353,SO-03-00652,D009,136.49,0.10,,2026-03-03
P0032,SL-03-01304,West,2026-03-11,5,C00349,SO-03-00652,D059,35.24,0.10,,2026-03-15
P0247,SL-03-01305,West,2026-03-06,2,C00821,SO-03-00653,D055,119.49,0.15,SPRING26,2026-03-07
P0243,SL-03-01306,West,2026-03-02,4,C00713,SO-03-00653,D105,74.49,0,,2026-03-04
P0133,SL-03-01307,South,2026-03-08,4,C00866,SO-03-00654,D078,170.99,0,,2026-03-16
P0069,SL-03-01308,North,2026-03-13,5,C00986,SO-03-00654,D031,117.99,0.05,,2026-03-14
P0178,SL-03-01309,North,2026-03-12,3,C00571,SO-03-00655,D007,343.74,0.10,,2026-03-15
P0339,SL-03-01310,East,2026-03-28,2,C00956,SO-03-00655,D096,153.99,0,,2026-03-30
P0060,SL-03-01311,North,2026-03-18,5,C00984,SO-03-00656,D017,350.24,0.15,,2026-03-24
P0213,SL-03-01312,South,2026-03-13,5,C00538,SO-03-00656,D040,70.49,0.15,,2026-03-16
P0254,SL-03-01313,East,2026-03-23,2,C00150,SO-03-00657,D081,198.24,0,SPRING26,2026-03-28
P0001,SL-03-01314,North,2026-03-08,2,C00301,SO-03-00657,D064,19.99,0.10,,2026-03-09
P0277,SL-03-01315,Central,2026-03-21,3,C00450,SO-03-00658,D066,123.49,0.10,,2026-03-29
P0210,SL-03-01316,West,2026-03-28,5,C01074,SO-03-00658,D030,370.24,0.10,,2026-03-30
P0027,SL-03-01317,East,2026-03-06,2,C00233,SO-03-00659,D093,312.49,0,,2026-03-12
P0345,SL-03-01318,East,2026-03-20,4,C00211,SO-03-00659,D103,221.49,0.15,,2026-03-22
P0161,SL-03-01319,East,2026-03-13,4,C00154,SO-03-00660,D089,152.49,0.10,,2026-03-20
P0022,SL-03-01320,East,2026-03-12,3,C00056,SO-03-00660,D029,256.24,0,,2026-03-20
P0106,SL-03-01321,West,2026-03-22,4,C00281,SO-03-00661,D066,200.74,0,SPRING26,
P0031,SL-03-01322,South,2026-03-22,1,C00441,SO-03-00661,D041,23.99,0.10,,2026-03-23
P0072,SL-03-01323,East,2026-03-18,5,C00285,SO-03-00662,D087,151.74,0.05,,2026-03-24
P0133,SL-03-01324,West,2026-03-19,4,C00744,SO-03-00662,D024,170.99,0,,2026-03-21
P0150,SL-03-01325,Central,2026-03-26,4,C00196,SO-03-00663,D040,362.24,0,,2026-04-03
P0305,SL-03-01326,East,2026-03-31,2,C00166,SO-03-00663,D027,104.99,0.15,,2026-04-02
P0019,SL-03-01327,West,2026-03-30,2,C00131,SO-03-00664,D057,222.49,0,,2026-04-07
P0255,SL-03-01328,West,2026-03-18,2,C00691,SO-03-00664,D091,209.49,0.10,,2026-03-24
P0057,SL-03-01329,East,2026-03-28,2,C00982,SO-03-00665,D054,316.49,0.05,SPRING26,2026-03-30
P0203,SL-03-01330,South,2026-03-20,5,C00366,SO-03-00665,D072,291.49,0.10,,2026-03-23
P0203,SL-03-01331,South,2026-03-12,4,C00541,SO-03-00666,D039,291.49,0.15,,2026-03-19
P0124,SL-03-01332,North,2026-03-13,3,C00458,SO-03-00666,D041,69.74,0.15,,2026-03-17
P0015,SL-03-01333,South,2026-03-13,4,C00897,SO-03-00667,D003,177.49,0,,2026-03-16
P0261,SL-03-01334,West,2026-03-21,3,C01364,SO-03-00667,D106,276.99,0.05,,2026-03-22
P0175,SL-03-01335,North,2026-03-11,2,C00233,SO-03-00668,D041,309.99,0.05,,2026-03-18
P0228,SL-03-01336,Central,2026-03-08,5,C00121,SO-03-00668,D050,239.24,0.15,,2026-03-09
P0088,SL-03-01337,West,2026-03-27,5,C00327,SO-03-00669,D071,331.74,0.05,SPRING26,2026-04-04
P0240,SL-03-01338,South,2026-03-28,2,C00594,SO-03-00669,D089,374.24,0.05,,2026-04-04
P0308,SL-03-01339,West,2026-03-13,4,C00768,SO-03-00670,D098,138.74,0.15,,2026-03-18
P0235,SL-03-01340,South,2026-03-31,2,C00431,SO-03-00670,D101,317.99,0.05,,2026-04-07
P0218,SL-03-01341,East,2026-03-05,5,C00556,SO-03-00671,D075,126.74,0.05,,2026-03-10
P0070,SL-03-01342,North,2026-03-20,4,C00089,SO-03-00671,D050,129.24,0.05,,2026-03-21
P0146,SL-03-01343,West,2026-03-22,2,C00365,SO-03-00672,D099,317.24,0,,
P0257,SL-03-01344,North,2026-03-02,1,C00498,SO-03-00672,D097,231.99,0,,2026-03-03
P0113,SL-03-01345,Central,2026-03-10,1,C00261,SO-03-00673,D059,279.49,0.15,SPRING26,2026-03-18
P0251,SL-03-01346,Central,2026-03-24,4,C00202,SO-03-00673,D003,164.49,0.15,,2026-03-28
P0337,SL-03-01347,West,2026-03-19,4,C00099,SO-03-00674,D054,131.49,0,,2026-03-22
P0305,SL-03-01348,East,2026-03-05,2,C00794,SO-03-00674,D095,104.99,0.15,,2026-03-07
P0112,SL-03-01349,North,2026-03-16,5,C00351,SO-03-00675,D018,268.24,0.10,,2026-03-18
P0312,SL-03-01350,South,2026-03-05,5,C00795,SO-03-00675,D036,183.74,0.15,,2026-03-07
P0143,SL-03-01351,North,2026-03-27,3,C00379,SO-03-00676,D092,283.49,0,,2026-03-29
P0134,SL-03-01352,East,2026-03-03,1,C00483,SO-03-00676,D050,182.24,0,,2026-03-11
P0262,SL-03-01353,Central,2026-03-19,1,C00451,SO-03-00677,D053,288.24,0,SPRING26,2026-03-27
P0166,SL-03-01354,Central,2026-03-12,2,C00681,SO-03-00677,D062,208.74,0,,2026-03-16
P0190,SL-03-01355,Central,2026-03-25,4,C00115,SO-03-00678,D014,145.24,0,,2026-04-02
P0234,SL-03-01356,East,2026-03-30,1,C00913,SO-03-00678,D062,306.74,0.05,,2026-04-03
P0052,SL-03-01357,West,2026-03-03,1,C00771,SO-03-00679,D041,260.24,0,,2026-03-04
P0189,SL-03-01358,North,2026-03-14,4,C00229,SO-03-00679,D094,133.99,0.15,,2026-03-19
P0234,SL-03-01359,West,2026-03-02,1,C00424,SO-03-00680,D075,306.74,0.05,,2026-03-03
P0046,SL-03-01360,South,2026-03-02,5,C00359,SO-03-00680,D091,192.74,0.05,,2026-03-08
P0314,SL-03-01361,East,2026-03-14,2,C00439,SO-03-00681,D002,206.24,0.15,SPRING26,2026-03-18
P0199,SL-03-01362,East,2026-03-05,5,C00297,SO-03-00681,D098,246.49,0.15,,2026-03-13
P0299,SL-03-01363,South,2026-03-10,5,C00955,SO-03-00682,D034,370.99,0.05,,2026-03-18
P0011,SL-03-01364,Central,2026-03-31,5,C00099,SO-03-00682,D004,132.49,0.15,,2026-04-01
P0224,SL-03-01365,East,2026-03-18,3,C01355,SO-03-00683,D058,194.24,0.10,,
P0218,SL-03-01366,East,2026-03-19,5,C00626,SO-03-00683,D042,126.74,0.05,,2026-03-21
P0004,SL-03-01367,North,2026-03-10,1,C00119,SO-03-00684,D098,53.74,0.10,,2026-03-17
P0121,SL-03-01368,West,2026-03-30,1,C00531,SO-03-00684,D087,35.99,0.05,,2026-03-31
P0141,SL-03-01369,North,2026-03-12,2,C01044,SO-03-00685,D050,260.99,0,SPRING26,2026-03-14
P0196,SL-03-01370,West,2026-03-25,3,C00839,SO-03-00685,D018,212.74,0,,2026-03-27
P0066,SL-03-01371,North,2026-03-21,3,C00890,SO-03-00686,D057,84.24,0.05,,2026-03-23
P0082,SL-03-01372,South,2026-03-18,1,C00794,SO-03-00686,D079,264.24,0.10,,2026-03-24
P0170,SL-03-01373,West,2026-03-06,1,C00394,SO-03-00687,D028,253.74,0,,2026-03-08
P0166,SL-03-01374,South,2026-03-05,1,C00522,SO-03-00687,D033,208.74,0,,2026-03-12
P0155,SL-03-01375,East,2026-03-29,4,C00390,SO-03-00688,D038,84.99,0.10,,2026-04-02
P0174,SL-03-01376,East,2026-03-14,1,C00765,SO-03-00688,D102,298.74,0.05,,2026-03-19
P0258,SL-03-01377,West,2026-03-13,2,C00962,SO-03-00689,D044,243.24,0.10,SPRING26,2026-03-17
P0029,SL-03-01378,East,2026-03-07,5,C00587,SO-03-00689,D097,334.99,0.05,,2026-03-15
P0013,SL-03-01379,North,2026-03-20,3,C00038,SO-03-00690,D058,154.99,0.10,,2026-03-26
P0149,SL-03-01380,North,2026-03-02,3,C00317,SO-03-00690,D033,350.99,0.05,,2026-03-04
P0178,SL-03-01381,Central,2026-03-01,4,C00240,SO-03-00691,D071,343.74,0,,2026-03-08
P0134,SL-03-01382,West,2026-03-27,3,C00185,SO-03-00691,D035,182.24,0.05,,2026-04-03
P0343,SL-03-01383,South,2026-03-28,5,C00443,SO-03-00692,D031,198.99,0.10,,2026-03-29
P0121,SL-03-01384,Central,2026-03-28,5,C00506,SO-03-00692,D023,35.99,0.15,,2026-04-05
P0040,SL-03-01385,Central,2026-03-28,5,C00921,SO-03-00693,D099,125.24,0.15,SPRING26,2026-03-29
P0144,SL-03-01386,South,2026-03-07,3,C00903,SO-03-00693,D038,294.74,0.05,,2026-03-14
P0114,SL-03-01387,West,2026-03-02,4,C00818,SO-03-00694,D065,290.74,0,,
P0247,SL-03-01388,North,2026-03-28,1,C00933,SO-03-00694,D018,119.49,0.05,,2026-03-31
P0105,SL-03-01389,West,2026-03-30,2,C00057,SO-03-00695,D017,189.49,0,,2026-03-31
P0008,SL-03-01390,North,2026-03-16,4,C00305,SO-03-00695,D040,98.74,0.05,,2026-03-22
P0225,SL-03-01391,Central,2026-03-25,3,C00733,SO-03-00696,D105,205.49,0.15,,2026-03-30
P0180,SL-03-01392,North,2026-03-29,3,C00284,SO-03-00696,D011,366.24,0.10,,2026-03-30
P0175,SL-03-01393,South,2026-03-29,4,C00948,SO-03-00697,D099,309.99,0.10,SPRING26,2026-04-05
P0176,SL-03-01394,Central,2026-03-03,1,C00799,SO-03-00697,D001,321.24,0.10,,2026-03-07
P0306,SL-03-01395,East,2026-03-20,2,C00665,SO-03-00698,D061,116.24,0.10,,2026-03-24
P0245,SL-03-01396,East,2026-03-14,3,C01366,SO-03-00698,D019,96.99,0.10,,2026-03-22
P0307,SL-03-01397,West,2026-03-27,5,C00282,SO-03-00699,D081,127.49,0,,2026-03-29
P0003,SL-03-01398,South,2026-03-19,2,C00981,SO-03-00699,D017,42.49,0.15,,2026-03-26
P0356,SL-03-01399,South,2026-03-03,2,C00710,SO-03-00700,D003,345.24,0.10,,2026-03-07
P0065,SL-03-01400,Central,2026-03-04,5,C00285,SO-03-00700,D006,72.99,0.10,,2026-03-11
P0060,SL-03-01401,South,2026-03-07,4,C01063,SO-03-00701,D055,350.24,0.05,SPRING26,2026-03-12
P0209,SL-03-01402,West,2026-03-12,5,C00460,SO-03-00701,D026,358.99,0.10,,2026-03-16
P0047,SL-03-01403,West,2026-03-05,4,C00881,SO-03-00702,D082,203.99,0,,2026-03-08
P0237,SL-03-01404,Central,2026-03-19,4,C01058,SO-03-00702,D018,340.49,0.15,,2026-03-21
P0043,SL-03-01405,East,2026-03-03,5,C00682,SO-03-00703,D075,158.99,0,,2026-03-08
P0153,SL-03-01406,South,2026-03-13,2,C01077,SO-03-00703,D048,62.49,0.05,,2026-03-18
P0325,SL-03-01407,Central,2026-03-16,2,C00720,SO-03-00704,D037,329.99,0.05,,2026-03-24
P0252,SL-03-01408,Central,2026-03-14,3,C01063,SO-03-00704,D042,175.74,0.10,,2026-03-19
P0350,SL-03-01409,South,2026-03-27,1,C00832,SO-03-00705,D089,277.74,0,SPRING26,
P0061,SL-03-01410,East,2026-03-27,5,C00172,SO-03-00705,D093,27.99,0.05,,2026-04-02
P0272,SL-03-01411,South,2026-03-02,3,C00486,SO-03-00706,D075,67.24,0.10,,2026-03-04
P0246,SL-03-01412,West,2026-03-12,4,C00591,SO-03-00706,D050,108.24,0.05,,2026-03-19
P0282,SL-03-01413,South,2026-03-28,1,C00321,SO-03-00707,D042,179.74,0.15,,2026-03-30
P0299,SL-03-01414,Central,2026-03-08,3,C00074,SO-03-00707,D110,370.99,0.05,,2026-03-09
P0150,SL-03-01415,South,2026-03-26,3,C00618,SO-03-00708,D061,362.24,0.05,,2026-03-28
P0282,SL-03-01416,East,2026-03-04,3,C00391,SO-03-00708,D046,179.74,0,,2026-03-06
P0360,SL-03-01417,North,2026-03-22,3,C00196,SO-03-00709,D088,390.24,0.15,SPRING26,2026-03-27
P0187,SL-03-01418,Central,2026-03-25,4,C00185,SO-03-00709,D039,111.49,0,,2026-04-02
P0224,SL-03-01419,East,2026-03-23,2,C00604,SO-03-00710,D048,194.24,0,,2026-03-31
P0135,SL-03-01420,Central,2026-03-03,4,C00694,SO-03-00710,D085,193.49,0,,2026-03-11
P0199,SL-03-01421,North,2026-03-10,5,C00917,SO-03-00711,D059,246.49,0.05,,2026-03-13
P0284,SL-03-01422,East,2026-03-10,1,C00943,SO-03-00711,D039,202.24,0.15,,2026-03-16
P0359,SL-03-01423,North,2026-03-27,5,C00886,SO-03-00712,D069,378.99,0,,2026-03-31
P0333,SL-03-01424,North,2026-03-15,2,C00752,SO-03-00712,D069,86.49,0.15,,2026-03-19
P0155,SL-03-01425,East,2026-03-11,2,C00620,SO-03-00713,D048,84.99,0.05,SPRING26,2026-03-18
P0260,SL-03-01426,Central,2026-03-10,3,C00363,SO-03-00713,D039,265.74,0.10,,2026-03-16
P0317,SL-03-01427,North,2026-03-28,2,C01357,SO-03-00714,D002,239.99,0.05,,2026-03-29
P0319,SL-03-01428,Central,2026-03-11,3,C00510,SO-03-00714,D085,262.49,0,,2026-03-12
P0291,SL-03-01429,Central,2026-03-22,3,C00403,SO-03-00715,D052,280.99,0.10,,2026-03-29
P0184,SL-03-01430,North,2026-03-13,4,C00140,SO-03-00715,D097,77.74,0.10,,2026-03-18
P0359,SL-03-01431,East,2026-03-28,1,C00823,SO-03-00716,D032,378.99,0.05,,
P0340,SL-03-01432,East,2026-03-28,4,C00790,SO-03-00716,D084,165.24,0,,2026-03-31
P0358,SL-03-01433,West,2026-03-12,3,C00196,SO-03-00717,D021,367.74,0,SPRING26,2026-03-19
P0307,SL-03-01434,East,2026-03-10,3,C01018,SO-03-00717,D052,127.49,0,,2026-03-15
P0278,SL-03-01435,North,2026-03-28,4,C00345,SO-03-00718,D040,134.74,0.15,,2026-03-30
P0330,SL-03-01436,South,2026-03-05,2,C00683,SO-03-00718,D026,386.24,0.15,,2026-03-09
P0013,SL-03-01437,West,2026-03-04,5,C00566,SO-03-00719,D072,154.99,0.05,,2026-03-07
P0240,SL-03-01438,Central,2026-03-01,1,C00803,SO-03-00719,D046,374.24,0.15,,2026-03-04
P0309,SL-03-01439,West,2026-03-06,2,C00846,SO-03-00720,D016,149.99,0,,2026-03-13
P0244,SL-03-01440,South,2026-03-26,1,C00143,SO-03-00720,D109,85.74,0,,2026-03-30
P0024,SL-03-01441,Central,2026-03-27,5,C00649,SO-03-00721,D051,278.74,0.15,SPRING26,2026-04-02
P0229,SL-03-01442,West,2026-03-08,4,C00469,SO-03-00721,D031,250.49,0,,2026-03-11
P0276,SL-03-01443,South,2026-03-24,2,C00615,SO-03-00722,D005,112.24,0,,2026-03-29
P0267,SL-03-01444,Central,2026-03-08,4,C00041,SO-03-00722,D053,344.49,0.10,,2026-03-15
P0108,SL-03-01445,West,2026-03-27,1,C00241,SO-03-00723,D024,223.24,0,,2026-03-31
P0007,SL-03-01446,East,2026-03-02,4,C01022,SO-03-00723,D029,87.49,0.10,,2026-03-08
P0324,SL-03-01447,Central,2026-03-05,4,C00363,SO-03-00724,D046,318.74,0.15,,2026-03-12
P0189,SL-03-01448,Central,2026-03-14,3,C00525,SO-03-00724,D049,133.99,0.10,,2026-03-18
P0121,SL-03-01449,Central,2026-03-02,5,C01045,SO-03-00725,D060,35.99,0.05,SPRING26,2026-03-05
P0167,SL-03-01450,West,2026-03-27,2,C00077,SO-03-00725,D008,219.99,0.05,,2026-03-29
